id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
824,Naini,25.3925,81.863,Assault,5,01-06-2025,19:14,Evening,Children,Female,60,Adult,3,Naini PS,Under Investigation
825,Daraganj,25.428,81.889,Assault,4,22-12-2025,12:14,Afternoon,Children,Male,67,Senior,3,Daraganj PS,Unreported
826,Katra,25.4358,81.8463,Assault,4,01-10-2025,03:06,Night,Women,Male,60,Adult,3,Katra PS,Under Investigation
827,Meerapur,25.43,81.82,Harassment,1,31-07-2025,20:53,Evening,Women,Male,47,Adult,2,Meerapur PS,Under Investigation
828,Allahpur,25.4602,81.8501,Robbery,4,16-10-2025,05:37,Night,All,Female,17,Teen,1,Allahpur PS,Closed
829,Daraganj,25.428,81.889,Theft,4,17-03-2025,16:12,Afternoon,Women,Male,61,Senior,3,Daraganj PS,Reported
830,Daraganj,25.428,81.889,Chain Snatching,3,31-12-2025,13:50,Afternoon,Children,Female,41,Adult,1,Daraganj PS,Closed
831,Jhunsi,25.402,81.9,Robbery,4,21-02-2025,09:41,Morning,Women,Female,71,Senior,2,Jhunsi PS,Reported
832,Daraganj,25.428,81.889,Theft,1,06-11-2025,21:06,Night,Women,Female,37,Adult,2,Daraganj PS,Under Investigation
833,Allahpur,25.4602,81.8501,Assault,5,14-12-2025,03:20,Night,Women,Male,20,Adult,3,Allahpur PS,Unreported
834,George Town,25.4421,81.8329,Assault,5,26-07-2025,19:18,Evening,All,Male,41,Adult,1,George Town PS,Under Investigation
835,Lukerganj,25.444,81.828,Chain Snatching,4,16-12-2025,09:18,Morning,All,Female,73,Senior,1,Lukerganj PS,Closed
836,Dhoomanganj,25.448,81.79,Kidnapping,5,16-06-2025,21:28,Night,Children,Female,10,Child,3,Dhoomanganj PS,Unreported
837,Kareli,25.418,81.815,Harassment,4,16-09-2025,16:34,Afternoon,Children,Female,11,Child,3,Kareli PS,Reported
838,Dhoomanganj,25.448,81.79,Chain Snatching,3,11-12-2025,16:47,Afternoon,Children,Male,70,Senior,1,Dhoomanganj PS,Under Investigation
839,Katra,25.4358,81.8463,Robbery,4,09-09-2025,14:27,Afternoon,Children,Female,54,Adult,1,Katra PS,Unreported
840,Dhoomanganj,25.448,81.79,Chain Snatching,4,03-12-2025,05:18,Night,All,Female,44,Adult,1,Dhoomanganj PS,Under Investigation
841,Meerapur,25.43,81.82,Robbery,4,21-10-2025,12:30,Afternoon,Women,Male,39,Adult,3,Meerapur PS,Under Investigation
842,Lukerganj,25.444,81.828,Assault,4,23-07-2025,01:59,Night,Children,Female,68,Senior,3,Lukerganj PS,Unreported
843,Katra,25.4358,81.8463,Kidnapping,5,14-11-2025,08:18,Morning,Children,Female,70,Senior,1,Katra PS,Reported
844,Phaphamau,25.503,81.885,Assault,5,28-09-2025,12:24,Afternoon,Women,Male,25,Adult,1,Phaphamau PS,Reported
845,Naini,25.3925,81.863,Assault,5,01-03-2025,11:09,Morning,All,Female,66,Senior,2,Naini PS,Unreported
846,Daraganj,25.428,81.889,Harassment,2,20-07-2025,20:04,Evening,All,Male,42,Adult,2,Daraganj PS,Closed
847,Jhunsi,25.402,81.9,Chain Snatching,3,29-09-2025,09:35,Morning,Children,Male,56,Adult,2,Jhunsi PS,Unreported
848,George Town,25.4421,81.8329,Theft,3,04-08-2025,01:46,Night,Women,Male,44,Adult,3,George Town PS,Unreported
849,Phaphamau,25.503,81.885,Robbery,4,11-08-2025,10:35,Morning,All,Female,42,Adult,3,Phaphamau PS,Reported
850,Katra,25.4358,81.8463,Robbery,5,06-05-2025,19:01,Evening,Women,Male,44,Adult,1,Katra PS,Closed
851,Civil Lines,25.45,81.84,Chain Snatching,4,30-09-2025,19:16,Evening,Women,Female,63,Senior,1,Civil Lines PS,Reported
852,Meerapur,25.43,81.82,Chain Snatching,1,11-03-2025,01:22,Night,Children,Male,9,Child,3,Meerapur PS,Under Investigation
853,George Town,25.4421,81.8329,Theft,4,02-04-2025,00:12,Night,Women,Male,59,Adult,1,George Town PS,Closed
854,Dhoomanganj,25.448,81.79,Assault,5,18-09-2025,17:47,Evening,All,Female,37,Adult,2,Dhoomanganj PS,Reported
855,Dhoomanganj,25.448,81.79,Robbery,5,15-08-2025,12:42,Afternoon,Children,Female,12,Child,1,Dhoomanganj PS,Under Investigation
856,Naini,25.3925,81.863,Kidnapping,5,01-04-2025,02:17,Night,All,Male,53,Adult,3,Naini PS,Reported
857,Allahpur,25.4602,81.8501,Kidnapping,4,12-04-2025,22:24,Night,All,Female,13,Teen,2,Allahpur PS,Reported
858,Phaphamau,25.503,81.885,Harassment,1,20-07-2025,23:22,Night,All,Female,32,Adult,2,Phaphamau PS,Under Investigation
859,Lukerganj,25.444,81.828,Assault,5,28-04-2025,10:07,Morning,Women,Female,30,Adult,2,Lukerganj PS,Under Investigation
860,Meerapur,25.43,81.82,Assault,4,04-01-2025,05:47,Night,Children,Male,71,Senior,1,Meerapur PS,Reported
861,Civil Lines,25.45,81.84,Robbery,5,11-12-2025,13:57,Afternoon,Women,Female,65,Senior,1,Civil Lines PS,Under Investigation
862,Meerapur,25.43,81.82,Robbery,4,25-03-2025,08:13,Morning,Women,Female,14,Teen,1,Meerapur PS,Closed
863,Jhunsi,25.402,81.9,Chain Snatching,3,17-05-2025,22:04,Night,Women,Female,50,Adult,3,Jhunsi PS,Closed
864,Dhoomanganj,25.448,81.79,Assault,4,01-08-2025,15:21,Afternoon,Children,Male,55,Adult,3,Dhoomanganj PS,Under Investigation
865,Daraganj,25.428,81.889,Assault,4,28-02-2025,21:27,Night,Children,Male,26,Adult,1,Daraganj PS,Reported
866,Meerapur,25.43,81.82,Assault,5,13-05-2025,12:48,Afternoon,Children,Male,54,Adult,2,Meerapur PS,Reported
867,Kareli,25.418,81.815,Harassment,3,04-05-2025,04:52,Night,Women,Male,18,Teen,2,Kareli PS,Under Investigation
868,George Town,25.4421,81.8329,Kidnapping,4,25-05-2025,00:02,Night,Children,Male,45,Adult,2,George Town PS,Reported
869,Naini,25.3925,81.863,Robbery,4,20-07-2025,02:37,Night,Women,Female,63,Senior,3,Naini PS,Under Investigation
870,Katra,25.4358,81.8463,Harassment,2,07-07-2025,12:51,Afternoon,Children,Female,58,Adult,3,Katra PS,Unreported
871,Lukerganj,25.444,81.828,Harassment,2,29-08-2025,01:01,Night,Children,Male,69,Senior,2,Lukerganj PS,Under Investigation
872,Naini,25.3925,81.863,Theft,2,26-04-2025,22:07,Night,All,Male,64,Senior,3,Naini PS,Closed
873,Katra,25.4358,81.8463,Kidnapping,4,07-06-2025,03:55,Night,Women,Male,37,Adult,3,Katra PS,Closed
874,Daraganj,25.428,81.889,Robbery,5,30-08-2025,05:14,Night,Children,Male,38,Adult,2,Daraganj PS,Reported
875,Meerapur,25.43,81.82,Assault,5,30-12-2025,20:08,Evening,All,Female,65,Senior,3,Meerapur PS,Reported
876,Civil Lines,25.45,81.84,Theft,2,19-06-2025,10:24,Morning,Children,Female,60,Adult,1,Civil Lines PS,Closed
877,Dhoomanganj,25.448,81.79,Assault,5,06-10-2025,04:34,Night,Children,Male,51,Adult,2,Dhoomanganj PS,Reported
878,Dhoomanganj,25.448,81.79,Assault,5,28-03-2025,01:56,Night,All,Female,9,Child,1,Dhoomanganj PS,Reported
879,Lukerganj,25.444,81.828,Theft,4,13-08-2025,12:48,Afternoon,All,Male,17,Teen,1,Lukerganj PS,Closed
880,Phaphamau,25.503,81.885,Chain Snatching,4,31-05-2025,19:48,Evening,Women,Female,40,Adult,1,Phaphamau PS,Closed
881,Katra,25.4358,81.8463,Harassment,4,26-11-2025,23:42,Night,Women,Male,37,Adult,3,Katra PS,Closed
882,Allahpur,25.4602,81.8501,Harassment,4,25-04-2025,01:16,Night,All,Female,18,Teen,1,Allahpur PS,Reported
883,Allahpur,25.4602,81.8501,Kidnapping,4,05-02-2025,08:59,Morning,All,Female,10,Child,3,Allahpur PS,Under Investigation
884,Kareli,25.418,81.815,Kidnapping,4,26-08-2025,09:23,Morning,Women,Female,30,Adult,2,Kareli PS,Unreported
885,Lukerganj,25.444,81.828,Assault,4,05-10-2025,14:08,Afternoon,Women,Female,56,Adult,2,Lukerganj PS,Closed
886,Jhunsi,25.402,81.9,Harassment,1,27-09-2025,13:49,Afternoon,Women,Male,30,Adult,2,Jhunsi PS,Unreported
887,Daraganj,25.428,81.889,Theft,3,30-04-2025,19:30,Evening,Women,Female,50,Adult,1,Daraganj PS,Under Investigation
888,Allahpur,25.4602,81.8501,Chain Snatching,1,24-06-2025,00:36,Night,All,Male,31,Adult,3,Allahpur PS,Under Investigation
889,Dhoomanganj,25.448,81.79,Theft,1,28-04-2025,20:12,Evening,Children,Male,16,Teen,3,Dhoomanganj PS,Closed
890,Katra,25.4358,81.8463,Assault,5,02-06-2025,11:32,Morning,All,Male,41,Adult,2,Katra PS,Under Investigation
891,Meerapur,25.43,81.82,Theft,2,27-08-2025,07:24,Morning,All,Female,40,Adult,3,Meerapur PS,Under Investigation
892,Dhoomanganj,25.448,81.79,Harassment,2,16-05-2025,14:07,Afternoon,All,Male,9,Child,3,Dhoomanganj PS,Unreported
893,Lukerganj,25.444,81.828,Theft,1,25-03-2025,09:20,Morning,Children,Male,64,Senior,1,Lukerganj PS,Unreported
894,Katra,25.4358,81.8463,Chain Snatching,2,26-12-2025,21:13,Night,Women,Female,55,Adult,3,Katra PS,Reported
895,Meerapur,25.43,81.82,Theft,1,03-04-2025,11:14,Morning,Women,Male,64,Senior,3,Meerapur PS,Reported
896,Meerapur,25.43,81.82,Harassment,3,27-01-2025,21:26,Night,Children,Female,35,Adult,3,Meerapur PS,Reported
897,George Town,25.4421,81.8329,Theft,4,28-02-2025,10:21,Morning,All,Female,13,Teen,1,George Town PS,Closed
898,Katra,25.4358,81.8463,Chain Snatching,2,02-06-2025,10:35,Morning,Children,Male,31,Adult,1,Katra PS,Reported
899,Jhunsi,25.402,81.9,Theft,3,27-12-2025,06:02,Morning,All,Female,70,Senior,2,Jhunsi PS,Reported
900,Meerapur,25.43,81.82,Robbery,5,23-02-2025,13:12,Afternoon,All,Female,37,Adult,2,Meerapur PS,Closed
901,George Town,25.4421,81.8329,Chain Snatching,4,17-07-2025,05:33,Night,Women,Female,30,Adult,1,George Town PS,Unreported
902,Phaphamau,25.503,81.885,Kidnapping,4,15-02-2025,16:37,Afternoon,Children,Male,18,Teen,3,Phaphamau PS,Under Investigation
903,Jhunsi,25.402,81.9,Theft,1,31-12-2025,04:07,Night,All,Female,64,Senior,1,Jhunsi PS,Reported
904,Naini,25.3925,81.863,Harassment,4,05-12-2025,07:04,Morning,Women,Male,39,Adult,2,Naini PS,Closed
905,Meerapur,25.43,81.82,Chain Snatching,2,25-06-2025,06:39,Morning,All,Female,57,Adult,1,Meerapur PS,Unreported
906,Allahpur,25.4602,81.8501,Chain Snatching,3,10-09-2025,20:55,Evening,All,Male,66,Senior,3,Allahpur PS,Unreported
907,Meerapur,25.43,81.82,Theft,4,13-11-2025,01:17,Night,Women,Male,74,Senior,2,Meerapur PS,Reported
908,Lukerganj,25.444,81.828,Chain Snatching,3,05-05-2025,12:47,Afternoon,Women,Male,45,Adult,2,Lukerganj PS,Unreported
909,Phaphamau,25.503,81.885,Theft,3,17-09-2025,01:10,Night,Children,Male,14,Teen,2,Phaphamau PS,Under Investigation
910,Phaphamau,25.503,81.885,Assault,4,17-08-2025,01:02,Night,Women,Male,71,Senior,1,Phaphamau PS,Unreported
911,Kareli,25.418,81.815,Chain Snatching,3,03-08-2025,17:30,Evening,Women,Male,40,Adult,3,Kareli PS,Unreported
912,Naini,25.3925,81.863,Chain Snatching,3,03-12-2025,04:52,Night,Women,Male,18,Teen,1,Naini PS,Reported
913,Naini,25.3925,81.863,Chain Snatching,1,06-04-2025,23:29,Night,Children,Female,10,Child,1,Naini PS,Unreported
914,Lukerganj,25.444,81.828,Robbery,4,07-03-2025,11:17,Morning,Children,Female,67,Senior,3,Lukerganj PS,Closed
915,George Town,25.4421,81.8329,Chain Snatching,3,06-08-2025,02:16,Night,Children,Male,67,Senior,1,George Town PS,Under Investigation
916,George Town,25.4421,81.8329,Harassment,2,19-07-2025,00:59,Night,Children,Male,70,Senior,3,George Town PS,Reported
917,Civil Lines,25.45,81.84,Assault,5,05-01-2025,04:27,Night,Children,Male,48,Adult,3,Civil Lines PS,Under Investigation
918,Civil Lines,25.45,81.84,Harassment,2,31-01-2025,16:30,Afternoon,Children,Male,74,Senior,3,Civil Lines PS,Unreported
919,Dhoomanganj,25.448,81.79,Chain Snatching,4,17-11-2025,17:41,Evening,Women,Male,22,Adult,3,Dhoomanganj PS,Closed
920,Kareli,25.418,81.815,Theft,3,06-12-2025,12:23,Afternoon,All,Male,72,Senior,3,Kareli PS,Under Investigation
921,Civil Lines,25.45,81.84,Harassment,1,29-04-2025,02:36,Night,All,Male,18,Teen,2,Civil Lines PS,Unreported
922,Allahpur,25.4602,81.8501,Robbery,5,14-12-2025,05:21,Night,All,Female,55,Adult,1,Allahpur PS,Unreported
923,Naini,25.3925,81.863,Assault,4,04-11-2025,05:00,Night,All,Male,75,Senior,1,Naini PS,Unreported
924,Katra,25.4358,81.8463,Chain Snatching,3,08-02-2025,21:11,Night,Children,Male,51,Adult,3,Katra PS,Closed
925,Lukerganj,25.444,81.828,Kidnapping,5,18-05-2025,23:50,Night,Children,Female,49,Adult,1,Lukerganj PS,Reported
926,Lukerganj,25.444,81.828,Kidnapping,4,09-05-2025,02:43,Night,All,Male,61,Senior,1,Lukerganj PS,Unreported
927,Kareli,25.418,81.815,Robbery,4,10-08-2025,09:11,Morning,All,Female,58,Adult,3,Kareli PS,Under Investigation
928,Naini,25.3925,81.863,Theft,1,28-04-2025,10:13,Morning,All,Male,47,Adult,1,Naini PS,Unreported
929,Naini,25.3925,81.863,Robbery,5,04-04-2025,00:44,Night,Women,Female,8,Child,3,Naini PS,Closed
930,Lukerganj,25.444,81.828,Robbery,4,10-12-2025,10:10,Morning,Children,Female,30,Adult,1,Lukerganj PS,Closed
931,Allahpur,25.4602,81.8501,Theft,2,05-12-2025,22:39,Night,Women,Female,75,Senior,2,Allahpur PS,Reported
932,Phaphamau,25.503,81.885,Assault,5,18-08-2025,07:14,Morning,Children,Male,34,Adult,1,Phaphamau PS,Under Investigation
933,Allahpur,25.4602,81.8501,Theft,1,19-01-2025,21:28,Night,All,Male,54,Adult,3,Allahpur PS,Reported
934,Dhoomanganj,25.448,81.79,Assault,5,19-08-2025,23:19,Night,Women,Male,37,Adult,3,Dhoomanganj PS,Unreported
935,Katra,25.4358,81.8463,Kidnapping,5,28-04-2025,12:21,Afternoon,All,Female,22,Adult,3,Katra PS,Under Investigation
936,Naini,25.3925,81.863,Robbery,4,07-12-2025,21:16,Night,All,Male,43,Adult,3,Naini PS,Unreported
937,Allahpur,25.4602,81.8501,Robbery,4,09-10-2025,16:18,Afternoon,All,Female,17,Teen,3,Allahpur PS,Under Investigation
938,Dhoomanganj,25.448,81.79,Assault,5,20-10-2025,20:38,Evening,Women,Male,59,Adult,2,Dhoomanganj PS,Closed
939,Katra,25.4358,81.8463,Chain Snatching,2,08-01-2025,16:47,Afternoon,Children,Female,32,Adult,1,Katra PS,Reported
940,Civil Lines,25.45,81.84,Harassment,1,11-08-2025,10:09,Morning,All,Female,14,Teen,1,Civil Lines PS,Under Investigation
941,Phaphamau,25.503,81.885,Robbery,5,11-07-2025,01:57,Night,All,Female,52,Adult,2,Phaphamau PS,Under Investigation
942,Jhunsi,25.402,81.9,Robbery,5,11-12-2025,06:49,Morning,Children,Female,11,Child,1,Jhunsi PS,Unreported
943,Phaphamau,25.503,81.885,Harassment,3,10-02-2025,05:29,Night,All,Female,37,Adult,2,Phaphamau PS,Under Investigation
944,Katra,25.4358,81.8463,Chain Snatching,1,31-07-2025,19:39,Evening,Children,Female,11,Child,2,Katra PS,Reported
945,Kareli,25.418,81.815,Robbery,5,01-11-2025,15:26,Afternoon,Women,Male,15,Teen,2,Kareli PS,Unreported
946,Dhoomanganj,25.448,81.79,Theft,4,21-08-2025,10:31,Morning,Women,Male,60,Adult,3,Dhoomanganj PS,Unreported
947,George Town,25.4421,81.8329,Chain Snatching,3,28-04-2025,23:07,Night,Children,Female,61,Senior,1,George Town PS,Closed
948,Naini,25.3925,81.863,Assault,5,06-08-2025,07:28,Morning,Women,Male,54,Adult,3,Naini PS,Reported
949,Phaphamau,25.503,81.885,Theft,2,10-08-2025,12:35,Afternoon,Children,Female,74,Senior,3,Phaphamau PS,Closed
950,Lukerganj,25.444,81.828,Assault,4,10-03-2025,06:39,Morning,Women,Male,46,Adult,3,Lukerganj PS,Closed
951,Jhunsi,25.402,81.9,Chain Snatching,1,28-09-2025,22:05,Night,Women,Male,32,Adult,1,Jhunsi PS,Closed
952,Daraganj,25.428,81.889,Theft,4,22-02-2025,22:17,Night,Children,Female,64,Senior,2,Daraganj PS,Under Investigation
953,Civil Lines,25.45,81.84,Harassment,1,29-03-2025,13:05,Afternoon,Women,Female,24,Adult,3,Civil Lines PS,Closed
954,Civil Lines,25.45,81.84,Chain Snatching,2,14-05-2025,20:09,Evening,All,Male,42,Adult,1,Civil Lines PS,Unreported
955,Meerapur,25.43,81.82,Robbery,4,11-12-2025,00:40,Night,Women,Female,51,Adult,3,Meerapur PS,Unreported
956,Jhunsi,25.402,81.9,Harassment,2,19-10-2025,09:13,Morning,Children,Male,8,Child,3,Jhunsi PS,Unreported
957,Katra,25.4358,81.8463,Assault,4,21-03-2025,21:32,Night,Women,Male,66,Senior,2,Katra PS,Under Investigation
958,Daraganj,25.428,81.889,Theft,3,09-08-2025,22:36,Night,Children,Female,33,Adult,3,Daraganj PS,Closed
959,Dhoomanganj,25.448,81.79,Robbery,5,22-02-2025,22:18,Night,Children,Female,70,Senior,1,Dhoomanganj PS,Closed
960,Katra,25.4358,81.8463,Kidnapping,4,16-10-2025,04:01,Night,Women,Male,42,Adult,2,Katra PS,Reported
961,Kareli,25.418,81.815,Harassment,2,04-08-2025,22:59,Night,Children,Male,64,Senior,2,Kareli PS,Under Investigation
962,Allahpur,25.4602,81.8501,Assault,5,04-11-2025,10:08,Morning,Women,Female,70,Senior,1,Allahpur PS,Unreported
963,Daraganj,25.428,81.889,Theft,1,20-03-2025,03:51,Night,All,Male,61,Senior,1,Daraganj PS,Under Investigation
964,Naini,25.3925,81.863,Theft,1,24-02-2025,22:02,Night,Children,Male,44,Adult,2,Naini PS,Unreported
965,Kareli,25.418,81.815,Chain Snatching,4,16-05-2025,04:10,Night,Women,Male,10,Child,1,Kareli PS,Unreported
966,Civil Lines,25.45,81.84,Robbery,4,12-05-2025,15:04,Afternoon,Women,Female,39,Adult,1,Civil Lines PS,Unreported
967,Daraganj,25.428,81.889,Robbery,5,16-10-2025,20:54,Evening,Women,Male,12,Child,1,Daraganj PS,Under Investigation
968,George Town,25.4421,81.8329,Robbery,5,06-08-2025,04:54,Night,Women,Male,8,Child,3,George Town PS,Closed
969,Jhunsi,25.402,81.9,Chain Snatching,1,26-09-2025,23:25,Night,All,Male,63,Senior,2,Jhunsi PS,Unreported
970,Lukerganj,25.444,81.828,Robbery,5,26-08-2025,09:57,Morning,All,Female,69,Senior,1,Lukerganj PS,Unreported
971,George Town,25.4421,81.8329,Chain Snatching,3,18-01-2025,13:33,Afternoon,Women,Female,12,Child,1,George Town PS,Reported
972,George Town,25.4421,81.8329,Robbery,4,17-12-2025,00:13,Night,Women,Male,23,Adult,1,George Town PS,Under Investigation
973,Daraganj,25.428,81.889,Assault,5,18-10-2025,22:37,Night,Children,Female,37,Adult,3,Daraganj PS,Unreported
974,Allahpur,25.4602,81.8501,Kidnapping,5,10-02-2025,10:40,Morning,Children,Female,69,Senior,2,Allahpur PS,Unreported
975,Lukerganj,25.444,81.828,Harassment,4,01-07-2025,16:45,Afternoon,Children,Male,28,Adult,2,Lukerganj PS,Unreported
976,Katra,25.4358,81.8463,Theft,1,23-09-2025,11:18,Morning,All,Male,59,Adult,2,Katra PS,Under Investigation
977,Allahpur,25.4602,81.8501,Kidnapping,5,24-06-2025,10:28,Morning,All,Male,12,Child,1,Allahpur PS,Under Investigation
978,Allahpur,25.4602,81.8501,Robbery,4,09-05-2025,06:13,Morning,All,Female,34,Adult,3,Allahpur PS,Reported
979,Phaphamau,25.503,81.885,Harassment,2,26-01-2025,17:20,Evening,Children,Female,57,Adult,2,Phaphamau PS,Closed
980,Phaphamau,25.503,81.885,Kidnapping,4,23-12-2025,18:45,Evening,Women,Female,41,Adult,3,Phaphamau PS,Unreported
981,Katra,25.4358,81.8463,Chain Snatching,4,06-01-2025,13:47,Afternoon,All,Female,30,Adult,3,Katra PS,Unreported
982,Kareli,25.418,81.815,Theft,4,16-08-2025,05:05,Night,Children,Female,25,Adult,3,Kareli PS,Reported
983,Daraganj,25.428,81.889,Harassment,2,24-08-2025,07:28,Morning,Women,Male,51,Adult,3,Daraganj PS,Closed
984,Katra,25.4358,81.8463,Theft,2,15-09-2025,00:33,Night,All,Female,13,Teen,2,Katra PS,Closed
985,Phaphamau,25.503,81.885,Harassment,4,26-05-2025,09:33,Morning,Children,Male,51,Adult,3,Phaphamau PS,Reported
986,Daraganj,25.428,81.889,Harassment,3,16-03-2025,09:26,Morning,Women,Female,41,Adult,1,Daraganj PS,Closed
987,Jhunsi,25.402,81.9,Assault,4,08-09-2025,04:01,Night,All,Female,43,Adult,2,Jhunsi PS,Under Investigation
988,Phaphamau,25.503,81.885,Chain Snatching,4,01-07-2025,00:49,Night,All,Male,45,Adult,1,Phaphamau PS,Under Investigation
989,Civil Lines,25.45,81.84,Robbery,4,26-06-2025,04:29,Night,All,Male,41,Adult,1,Civil Lines PS,Under Investigation
990,Kareli,25.418,81.815,Theft,1,17-05-2025,14:21,Afternoon,All,Female,23,Adult,2,Kareli PS,Closed
991,Civil Lines,25.45,81.84,Harassment,3,22-01-2025,07:49,Morning,All,Male,68,Senior,1,Civil Lines PS,Under Investigation
992,Daraganj,25.428,81.889,Robbery,4,26-03-2025,04:21,Night,Children,Female,64,Senior,1,Daraganj PS,Under Investigation
993,Dhoomanganj,25.448,81.79,Theft,1,03-05-2025,03:53,Night,Women,Male,64,Senior,2,Dhoomanganj PS,Under Investigation
994,Allahpur,25.4602,81.8501,Kidnapping,5,22-07-2025,03:39,Night,Women,Male,25,Adult,3,Allahpur PS,Reported
995,Allahpur,25.4602,81.8501,Chain Snatching,4,12-03-2025,13:15,Afternoon,Women,Female,38,Adult,2,Allahpur PS,Unreported
996,Jhunsi,25.402,81.9,Theft,4,30-09-2025,02:55,Night,Women,Male,32,Adult,2,Jhunsi PS,Reported
997,George Town,25.4421,81.8329,Robbery,4,26-06-2025,03:33,Night,Children,Female,29,Adult,1,George Town PS,Closed
998,Lukerganj,25.444,81.828,Harassment,4,09-08-2025,10:46,Morning,Women,Male,72,Senior,2,Lukerganj PS,Unreported
999,Kareli,25.418,81.815,Theft,2,04-07-2025,05:21,Night,Children,Female,67,Senior,1,Kareli PS,Closed
1000,George Town,25.4421,81.8329,Kidnapping,4,08-09-2025,06:07,Morning,All,Female,50,Adult,2,George Town PS,Reported
1001,Jhunsi,25.402,81.9,Kidnapping,5,04-12-2025,22:22,Night,All,Female,10,Child,3,Jhunsi PS,Reported
1002,Jhunsi,25.402,81.9,Kidnapping,5,23-09-2025,23:46,Night,Women,Male,14,Teen,3,Jhunsi PS,Unreported
1003,Daraganj,25.428,81.889,Kidnapping,5,10-04-2025,19:15,Evening,Women,Female,27,Adult,1,Daraganj PS,Reported
1004,Meerapur,25.43,81.82,Chain Snatching,2,27-06-2025,07:00,Morning,Children,Female,37,Adult,1,Meerapur PS,Under Investigation
1005,Civil Lines,25.45,81.84,Theft,2,08-04-2025,18:50,Evening,All,Male,11,Child,1,Civil Lines PS,Reported
1006,Daraganj,25.428,81.889,Kidnapping,5,06-12-2025,03:54,Night,All,Female,29,Adult,1,Daraganj PS,Closed
1007,Civil Lines,25.45,81.84,Assault,5,27-04-2025,13:54,Afternoon,Children,Male,16,Teen,2,Civil Lines PS,Unreported
1008,Allahpur,25.4602,81.8501,Kidnapping,4,27-10-2025,20:41,Evening,Women,Female,31,Adult,2,Allahpur PS,Under Investigation
1009,Kareli,25.418,81.815,Harassment,2,28-09-2025,13:51,Afternoon,Children,Male,20,Adult,2,Kareli PS,Under Investigation
1010,Katra,25.4358,81.8463,Kidnapping,4,30-07-2025,05:46,Night,Women,Male,48,Adult,2,Katra PS,Closed
1011,Dhoomanganj,25.448,81.79,Assault,5,12-05-2025,06:48,Morning,Women,Male,37,Adult,3,Dhoomanganj PS,Reported
1012,Katra,25.4358,81.8463,Robbery,4,01-06-2025,04:10,Night,All,Male,22,Adult,1,Katra PS,Under Investigation
1013,Dhoomanganj,25.448,81.79,Theft,1,20-03-2025,07:13,Morning,Children,Male,11,Child,1,Dhoomanganj PS,Closed
1014,Naini,25.3925,81.863,Chain Snatching,1,10-11-2025,03:37,Night,Children,Male,42,Adult,2,Naini PS,Unreported
1015,Katra,25.4358,81.8463,Harassment,4,23-02-2025,03:17,Night,Women,Female,50,Adult,1,Katra PS,Unreported
1016,Kareli,25.418,81.815,Harassment,3,29-12-2025,01:17,Night,Children,Male,14,Teen,3,Kareli PS,Reported
